i,j,distance,min,max
123,229,-1,2,995
119,466,-1,2,1006
119,2605,-1,2,1006
466,2401,-1,2,1006
2401,2605,-1,2,1006
661,3017,-1,2,1012
218,507,-1,2,1015
218,2560,-1,2,1015
2088,2488,-1,2,1027
364,2644,-1,2,1034
364,2716,-1,2,1034
1295,2644,-1,2,1034
1295,2716,-1,2,1034
347,2728,-1,2,1039
394,1936,-1,2,1040
92,2876,-1,2,1045
299,2876,-1,2,1045
92,2903,-1,2,1047
299,2903,-1,2,1047
212,1793,-1,2,1048
2121,2903,-1,2,1049
258,1793,-1,2,1050
1793,2960,-1,2,1050
1958,2121,-1,2,1051
2121,2785,-1,2,1051
258,1170,-1,2,1052
1170,2960,-1,2,1052
1170,2513,-1,2,1054
1081,2256,-1,2,1061
1081,2941,-1,2,1061
2256,2812,-1,2,1061
2812,2941,-1,2,1061
1756,2582,-1,2,1067
143,2655,-1,2,1081
2403,2655,-1,2,1083
1803,2403,-1,2,1085
2403,2541,-1,2,1085
1803,1871,-1,2,1087
1871,2541,-1,2,1087
105,1871,-1,2,1089
1871,2935,-1,2,1089
105,2318,-1,2,1091
105,2346,-1,2,1091
2318,2935,-1,2,1091
2346,2935,-1,2,1091
193,3060,-1,2,1099
760,2195,-1,2,1106
689,2195,-1,2,1108
892,3014,-1,2,1109
2514,3014,-1,2,1109
689,2965,-1,2,1110
892,2007,-1,2,1111
2007,2514,-1,2,1111
1895,2007,-1,2,1113
408,1895,-1,2,1115
692,907,-1,2,1116
692,1254,-1,2,1116
692,2914,-1,2,1116
907,1857,-1,2,1116
1254,1857,-1,2,1116
1857,2914,-1,2,1116
174,1917,-1,2,1122
174,2886,-1,2,1122
244,1884,-1,2,1125
1849,2782,-1,2,1130
2069,2782,-1,2,1130
192,240,-1,2,1136
192,2493,-1,2,1136
240,2141,-1,2,1136
2141,2493,-1,2,1136
240,2760,-1,2,1138
2493,2760,-1,2,1138
171,182,-1,2,1139
171,3042,-1,2,1139
2183,2760,-1,2,1140
171,635,-1,2,1141
568,930,-1,2,1147
568,2112,-1,2,1147
294,1856,-1,2,1154
316,1856,-1,2,1154
341,928,-1,2,1159
341,1859,-1,2,1159
341,3044,-1,2,1159
928,2804,-1,2,1159
1859,2804,-1,2,1159
2804,3044,-1,2,1159
230,2242,-1,2,1160
2242,2265,-1,2,1160
400,928,-1,2,1161
400,1859,-1,2,1161
400,3044,-1,2,1161
407,928,-1,2,1161
407,1859,-1,2,1161
407,3044,-1,2,1161
928,2717,-1,2,1161
928,3013,-1,2,1161
1859,2717,-1,2,1161
1859,3013,-1,2,1161
2717,3044,-1,2,1161
3013,3044,-1,2,1161
718,733,-1,2,1166
718,1493,-1,2,1166
718,732,-1,2,1168
58,2354,-1,2,1174
124,2354,-1,2,1174
2354,2595,-1,2,1174
58,1930,-1,2,1176
124,1930,-1,2,1176
1930,2595,-1,2,1176
804,2796,-1,2,1177
54,444,-1,2,1183
54,1404,-1,2,1183
444,2044,-1,2,1183
1404,2044,-1,2,1183
78,153,-1,2,1197
78,2739,-1,2,1197
153,927,-1,2,1197
153,2133,-1,2,1197
927,2739,-1,2,1197
2133,2739,-1,2,1197
382,736,-1,2,1200
814,2693,-1,2,1205
135,1787,-1,2,1206
135,2269,-1,2,1206
391,1787,-1,2,1206
391,2269,-1,2,1206
1344,1787,-1,2,1206
1344,2269,-1,2,1206
814,2810,-1,2,1207
616,2810,-1,2,1209
1815,2810,-1,2,1209
440,616,-1,2,1211
440,1815,-1,2,1211
616,2651,-1,2,1211
1815,2651,-1,2,1211
440,2184,-1,2,1213
440,2589,-1,2,1213
2184,2651,-1,2,1213
2589,2651,-1,2,1213
246,2184,-1,2,1215
246,2589,-1,2,1215
2184,2750,-1,2,1215
2184,2768,-1,2,1215
2589,2750,-1,2,1215
2589,2768,-1,2,1215
246,2711,-1,2,1217
2711,2750,-1,2,1217
2711,2768,-1,2,1217
841,2042,-1,2,1223
841,2076,-1,2,1223
2042,2637,-1,2,1223
2076,2637,-1,2,1223
431,2055,-1,2,1224
518,591,-1,2,1231
518,2444,-1,2,1231
518,2908,-1,2,1231
518,3082,-1,2,1233
57,3082,-1,2,1235
2205,3082,-1,2,1235
989,1989,-1,2,1236
989,2296,-1,2,1236
51,2756,-1,2,1249
65,2756,-1,2,1249
2512,2756,-1,2,1249
26,374,-1,2,1250
374,411,-1,2,1250
26,62,-1,2,1252
62,411,-1,2,1252
52,62,-1,2,1254
52,2213,-1,2,1256
44,677,-1,2,1259
677,976,-1,2,1259
44,2130,-1,2,1261
976,2130,-1,2,1261
1421,2264,-1,2,1262
84,1866,-1,2,1267
429,1866,-1,2,1267
461,2219,-1,2,1274
461,503,-1,2,1276
461,2620,-1,2,1276
456,503,-1,2,1278
456,2620,-1,2,1278
2398,2632,-1,2,1279
2468,2632,-1,2,1279
456,1323,-1,2,1280
798,2398,-1,2,1281
798,2468,-1,2,1281
1323,2666,-1,2,1282
149,2666,-1,2,1284
753,1438,-1,2,1289
1438,1878,-1,2,1289
1438,2962,-1,2,1289
472,549,-1,2,1290
472,2799,-1,2,1290
1438,1952,-1,2,1291
410,1952,-1,2,1293
410,557,-1,2,1295
410,2539,-1,2,1295
410,2640,-1,2,1295
194,557,-1,2,1297
194,2539,-1,2,1297
194,2640,-1,2,1297
557,2117,-1,2,1297
2117,2539,-1,2,1297
2117,2640,-1,2,1297
194,415,-1,2,1299
194,2026,-1,2,1299
194,2588,-1,2,1299
415,2117,-1,2,1299
2026,2117,-1,2,1299
2117,2588,-1,2,1299
268,1621,-1,2,1300
293,415,-1,2,1301
293,2026,-1,2,1301
293,2588,-1,2,1301
293,2880,-1,2,1303
1839,2356,-1,2,1306
1839,2616,-1,2,1306
574,2356,-1,2,1308
574,2616,-1,2,1308
1912,2356,-1,2,1308
1912,2616,-1,2,1308
219,287,-1,2,1313
219,343,-1,2,1313
730,1781,-1,2,1314
1781,2297,-1,2,1316
553,1236,-1,2,1322
1236,2120,-1,2,1322
2738,2841,-1,2,1340
356,1142,-1,2,1345
356,2040,-1,2,1345
1142,1289,-1,2,1345
1142,2041,-1,2,1345
1289,2040,-1,2,1345
2040,2041,-1,2,1345
1142,2314,-1,2,1347
1142,2698,-1,2,1347
1142,2931,-1,2,1347
2040,2314,-1,2,1347
2040,2698,-1,2,1347
2040,2931,-1,2,1347
651,2314,-1,2,1349
651,2698,-1,2,1349
651,2931,-1,2,1349
1232,3083,-1,2,1350
307,651,-1,2,1351
651,2511,-1,2,1351
651,2861,-1,2,1351
664,3083,-1,2,1352
73,664,-1,2,1354
73,842,-1,2,1356
73,2745,-1,2,1356
731,842,-1,2,1358
731,2745,-1,2,1358
158,2419,-1,2,1359
158,2873,-1,2,1359
673,2419,-1,2,1359
673,2873,-1,2,1359
158,3071,-1,2,1361
673,3071,-1,2,1361
358,1164,-1,2,1368
358,793,-1,2,1370
29,2300,-1,2,1371
793,1982,-1,2,1372
29,178,-1,2,1373
29,257,-1,2,1373
29,2705,-1,2,1373
263,1982,-1,2,1374
161,1659,-1,2,1381
161,1330,-1,2,1383
562,1330,-1,2,1385
562,1450,-1,2,1387
545,589,-1,2,1394
545,2459,-1,2,1394
545,2519,-1,2,1394
589,2107,-1,2,1394
2107,2459,-1,2,1394
2107,2519,-1,2,1394
545,1118,-1,2,1396
1118,2107,-1,2,1396
295,1118,-1,2,1398
551,1118,-1,2,1398
701,1118,-1,2,1398
1118,2366,-1,2,1398
1118,2642,-1,2,1398
1795,2070,-1,2,1401
2070,2946,-1,2,1403
1927,2946,-1,2,1405
1822,1927,-1,2,1407
2310,2335,-1,2,1412
765,2332,-1,2,1415
852,1026,-1,2,1422
1026,2471,-1,2,1422
367,722,-1,2,1428
367,888,-1,2,1428
1677,3088,-1,2,1438
538,3088,-1,2,1440
567,3088,-1,2,1440
1077,3088,-1,2,1440
538,2701,-1,2,1442
567,2701,-1,2,1442
1077,2701,-1,2,1442
1916,2896,-1,2,1443
2574,2701,-1,2,1444
2510,2896,-1,2,1445
2611,2896,-1,2,1445
1701,2501,-1,2,1459
1701,2197,-1,2,1461
905,2197,-1,2,1463
1479,2197,-1,2,1463
1963,2197,-1,2,1463
905,2422,-1,2,1465
905,2615,-1,2,1465
1479,2422,-1,2,1465
1479,2615,-1,2,1465
1963,2422,-1,2,1465
1963,2615,-1,2,1465
1635,2109,-1,2,1466
1635,2856,-1,2,1466
2189,2303,-1,2,1473
2303,3058,-1,2,1473
501,1372,-1,2,1476
501,1390,-1,2,1476
41,2767,-1,2,1482
2446,2767,-1,2,1482
520,2271,-1,2,1485
1654,2271,-1,2,1485
2271,2762,-1,2,1485
2271,2330,-1,2,1487
250,2128,-1,2,1492
2128,2340,-1,2,1492
1139,2128,-1,2,1494
375,738,-1,2,1495
375,747,-1,2,1495
738,2111,-1,2,1495
747,2111,-1,2,1495
181,1139,-1,2,1496
181,2980,-1,2,1498
2075,2980,-1,2,1500
1845,2884,-1,2,1506
2368,2884,-1,2,1506
2038,3029,-1,2,1507
2393,2884,-1,2,1508
1301,2393,-1,2,1510
1032,1894,-1,2,1517
1791,2333,-1,2,1518
1934,2333,-1,2,1518
208,1894,-1,2,1519
208,695,-1,2,1521
695,1778,-1,2,1523
695,2115,-1,2,1523
473,685,-1,2,1524
1778,2209,-1,2,1525
2115,2209,-1,2,1525
1818,2209,-1,2,1527
17,2387,-1,2,1537
22,2387,-1,2,1539
863,1959,-1,2,1540
863,2086,-1,2,1540
1959,2970,-1,2,1540
2086,2970,-1,2,1540
1972,2573,-1,2,1546
2573,2845,-1,2,1546
270,812,-1,2,1558
812,1796,-1,2,1558
365,812,-1,2,1560
474,1242,-1,2,1573
1242,2779,-1,2,1573
474,1419,-1,2,1575
474,2562,-1,2,1575
1419,2779,-1,2,1575
2562,2779,-1,2,1575
1833,2925,-1,2,1586
214,1334,-1,2,1595
214,1971,-1,2,1595
214,2875,-1,2,1595
197,267,-1,2,1596
197,1287,-1,2,1596
1334,2467,-1,2,1597
1971,2467,-1,2,1597
2467,2875,-1,2,1597
803,2467,-1,2,1599
2101,2467,-1,2,1599
2467,2821,-1,2,1599
803,2669,-1,2,1601
2101,2669,-1,2,1601
2669,2821,-1,2,1601
2466,2669,-1,2,1603
2127,2466,-1,2,1605
776,2127,-1,2,1607
776,1051,-1,2,1609
455,2918,-1,2,1610
1051,2218,-1,2,1611
455,2852,-1,2,1612
2613,2708,-1,2,1623
909,2613,-1,2,1625
2226,2613,-1,2,1625
2485,2613,-1,2,1625
559,909,-1,2,1627
559,2226,-1,2,1627
559,2485,-1,2,1627
559,1626,-1,2,1629
1223,1626,-1,2,1631
133,2509,-1,2,1634
133,2819,-1,2,1636
607,2819,-1,2,1638
2081,2819,-1,2,1638
607,942,-1,2,1640
942,2081,-1,2,1640
2267,2972,-1,2,1641
757,942,-1,2,1642
942,3020,-1,2,1642
2200,2702,-1,2,1649
443,2200,-1,2,1651
443,2489,-1,2,1653
502,830,-1,2,1656
502,779,-1,2,1658
779,963,-1,2,1660
963,2157,-1,2,1662
713,735,-1,2,1670
548,2923,-1,2,1671
548,671,-1,2,1673
671,2185,-1,2,1675
715,1642,-1,2,1676
1642,1932,-1,2,1676
1642,2320,-1,2,1676
1066,2185,-1,2,1677
390,457,-1,2,1688
390,1064,-1,2,1688
2289,2624,-1,2,1711
601,2624,-1,2,1713
601,2949,-1,2,1715
369,770,-1,2,1733
199,1265,-1,2,1734
413,1265,-1,2,1734
369,895,-1,2,1735
369,2306,-1,2,1735
1672,3033,-1,2,1746
739,2228,-1,2,1755
739,2499,-1,2,1755
2228,2406,-1,2,1757
2406,2499,-1,2,1757
127,2258,-1,2,1758
1804,2258,-1,2,1760
142,2090,-1,2,1766
2090,2490,-1,2,1766
2090,2646,-1,2,1766
142,261,-1,2,1768
261,2490,-1,2,1768
261,2646,-1,2,1768
1436,1641,-1,2,1787
2451,3011,-1,2,1790
2262,2973,-1,2,1793
434,2486,-1,2,1799
434,1106,-1,2,1801
434,2308,-1,2,1801
159,2045,-1,2,1814
2287,2294,-1,2,1822
833,1046,-1,2,1827
448,833,-1,2,1829
618,1933,-1,2,1836
11,1933,-1,2,1838
1933,1985,-1,2,1838
11,311,-1,2,1840
11,887,-1,2,1840
311,1985,-1,2,1840
887,1985,-1,2,1840
311,1847,-1,2,1842
887,1847,-1,2,1842
280,352,-1,2,1845
436,894,-1,2,1848
198,2453,-1,2,1855
1816,2453,-1,2,1855
272,2531,-1,2,1867
272,1770,-1,2,1869
3039,3081,-1,2,1870
1770,2934,-1,2,1871
465,914,-1,2,1877
465,953,-1,2,1879
465,2911,-1,2,1879
338,2071,-1,2,1891
305,782,-1,2,1892
2071,2530,-1,2,1893
2071,2790,-1,2,1893
782,2757,-1,2,1894
2322,2530,-1,2,1895
2322,2790,-1,2,1895
2530,2577,-1,2,1895
2577,2790,-1,2,1895
2089,2757,-1,2,1896
2089,2559,-1,2,1898
1275,1733,-1,2,1905
2839,3041,-1,2,1919
2430,2839,-1,2,1921
611,2430,-1,2,1923
2275,3052,-1,2,1935
649,1121,-1,2,1964
649,1806,-1,2,1964
176,1121,-1,2,1966
176,1806,-1,2,1966
164,2776,-1,2,1980
275,2932,-1,2,1987
849,884,-1,2,1990
849,1911,-1,2,1990
279,2348,-1,2,2008
274,682,-1,2,2018
274,1004,-1,2,2020
274,2408,-1,2,2020
9,297,-1,2,2034
1354,2955,-1,2,2042
2584,2955,-1,2,2042
509,2955,-1,2,2044
509,2992,-1,2,2046
519,2273,-1,2,2051
37,2344,-1,2,2052
262,2344,-1,2,2052
610,2344,-1,2,2052
2344,2505,-1,2,2052
224,519,-1,2,2053
37,2203,-1,2,2054
262,2203,-1,2,2054
610,2203,-1,2,2054
2203,2505,-1,2,2054
1836,2921,-1,2,2059
393,2977,-1,2,2080
1336,2792,-1,2,2081
640,1157,-1,2,2089
640,2753,-1,2,2089
1657,2569,-1,2,2090
2504,2569,-1,2,2090
1157,2149,-1,2,2091
1157,2600,-1,2,2091
2149,2753,-1,2,2091
2600,2753,-1,2,2091
1657,1771,-1,2,2092
1771,2504,-1,2,2092
423,911,-1,2,2098
874,911,-1,2,2098
911,1071,-1,2,2098
911,2862,-1,2,2100
1017,1343,-1,2,2115
563,2518,-1,2,2116
1379,2518,-1,2,2116
563,2930,-1,2,2118
1379,2930,-1,2,2118
785,2930,-1,2,2120
349,728,-1,2,2161
1775,2153,-1,2,2197
885,2709,-1,2,2207
877,2709,-1,2,2209
966,2410,-1,2,2215
1319,2410,-1,2,2215
433,941,-1,2,2242
433,2282,-1,2,2242
433,2056,-1,2,2244
315,2056,-1,2,2246
71,163,-1,2,2268
71,2625,-1,2,2268
71,2764,-1,2,2268
163,650,-1,2,2268
650,2625,-1,2,2268
650,2764,-1,2,2268
1247,2394,-1,2,2271
1247,2674,-1,2,2271
233,2893,-1,2,2281
291,428,-1,2,2310
291,1584,-1,2,2312
1969,3087,-1,2,2315
1969,2022,-1,2,2317
745,1224,-1,2,2318
1224,1252,-1,2,2318
784,1534,-1,2,2327
1534,1615,-1,2,2327
302,633,-1,2,2336
169,1580,-1,2,2337
169,860,-1,2,2339
183,1140,-1,2,2344
183,1887,-1,2,2344
880,1673,-1,2,2349
1673,2978,-1,2,2349
2186,2445,-1,2,2369
614,1779,-1,2,2379
1779,2043,-1,2,2379
386,623,-1,2,2399
386,1955,-1,2,2399
623,1073,-1,2,2399
1073,1955,-1,2,2399
386,1625,-1,2,2401
1073,1625,-1,2,2401
450,1129,-1,2,2408
1129,1780,-1,2,2410
1780,2277,-1,2,2412
191,2277,-1,2,2414
333,1809,-1,2,2421
333,2774,-1,2,2421
173,1714,-1,2,2426
173,935,-1,2,2428
1425,1712,-1,2,2437
355,2473,-1,2,2443
360,376,-1,2,2444
1645,1736,-1,2,2449
1031,1212,-1,2,2473
0,827,-1,2,2488
0,1965,-1,2,2488
951,2565,-1,2,2497
482,659,-1,2,2498
482,823,-1,2,2500
226,823,-1,2,2502
226,918,-1,2,2504
226,3008,-1,2,2504
232,918,-1,2,2506
232,3008,-1,2,2506
1742,2424,-1,2,2507
289,497,-1,2,2532
289,2638,-1,2,2534
1279,2207,-1,2,2551
2207,2596,-1,2,2551
1518,2994,-1,2,2560
189,1518,-1,2,2562
406,1518,-1,2,2562
1518,1556,-1,2,2562
210,2295,-1,2,2563
210,2323,-1,2,2563
368,2295,-1,2,2563
368,2323,-1,2,2563
189,780,-1,2,2564
406,780,-1,2,2564
780,1556,-1,2,2564
1167,2295,-1,2,2565
1167,2323,-1,2,2565
686,719,-1,2,2571
209,767,-1,2,2572
211,1614,-1,2,2583
604,889,-1,2,2595
227,2823,-1,2,2607
445,2823,-1,2,2609
136,717,-1,2,2645
136,1388,-1,2,2645
136,1768,-1,2,2645
1498,2831,-1,2,2692
141,2831,-1,2,2694
416,775,-1,2,2704
646,3038,-1,2,2712
690,1109,-1,2,2724
939,1109,-1,2,2726
259,1373,-1,2,2733
1373,1676,-1,2,2735
2285,3046,-1,2,2749
958,2988,-1,2,2756
1153,2988,-1,2,2756
1313,2988,-1,2,2756
1322,3024,-1,2,2766
712,724,-1,2,2772
464,917,-1,2,2794
2807,2909,-1,2,2805
2261,2423,-1,2,2826
304,1735,-1,2,2841
1735,2522,-1,2,2841
870,1735,-1,2,2843
599,870,-1,2,2845
2279,2993,-1,2,2857
2993,3001,-1,2,2857
1730,2993,-1,2,2859
2770,2993,-1,2,2859
1239,2783,-1,2,2869
288,839,-1,2,2890
575,839,-1,2,2890
554,2714,-1,2,2934
484,1723,-1,2,2947
1734,2124,-1,2,2948
306,2987,-1,2,2960
1950,2883,-1,2,2976
1209,3026,-1,2,2977
2899,3026,-1,2,2977
582,1414,-1,2,2991
1114,1414,-1,2,2991
252,749,-1,2,2992
1832,2734,-1,2,3106
1115,2907,-1,2,3138
2907,2997,-1,2,3138
1551,1729,-1,2,3174
624,1333,-1,2,3210
624,2270,-1,2,3210
1333,2855,-1,2,3212
2270,2855,-1,2,3212
832,945,-1,2,3224
187,577,-1,2,3232
655,1740,-1,2,3235
949,1740,-1,2,3235
215,1640,-1,2,3238
215,2011,-1,2,3238
707,1640,-1,2,3240
707,2011,-1,2,3240
362,1748,-1,2,3253
354,1268,-1,2,3263
144,1691,-1,2,3270
862,1691,-1,2,3270
1146,2054,-1,2,3285
1764,2054,-1,2,3285
881,1101,-1,2,3331
2066,2998,-1,2,3340
988,2870,-1,2,3353
988,2986,-1,2,3355
2161,2986,-1,2,3357
1104,1697,-1,2,3372
826,2846,-1,2,3381
826,1646,-1,2,3383
2443,2681,-1,2,3388
1568,2457,-1,2,3414
1568,2850,-1,2,3414
2956,2979,-1,2,3456
137,264,-1,2,3466
947,1620,-1,2,3474
1620,2217,-1,2,3476
2217,2878,-1,2,3478
381,2800,-1,2,3491
627,2800,-1,2,3491
2369,2800,-1,2,3491
1695,1732,-1,2,3492
2095,2754,-1,2,3515
373,2981,-1,2,3534
693,2981,-1,2,3536
693,2469,-1,2,3538
1359,2741,-1,2,3549
1428,2741,-1,2,3549
1632,2741,-1,2,3549
615,1573,-1,2,3552
615,1655,-1,2,3552
615,1047,-1,2,3554
467,1604,-1,2,3560
467,523,-1,2,3562
1547,2094,-1,2,3597
397,1648,-1,2,3598
492,1290,-1,2,3616
201,1290,-1,2,3618
514,1370,-1,2,3626
217,1231,-1,2,3647
688,1821,-1,2,3674
1353,1368,-1,2,3729
1630,2325,-1,2,3765
487,1495,-1,2,3794
1495,2341,-1,2,3794
622,1728,-1,2,3876
1703,2004,-1,2,3921
844,1575,-1,2,3940
314,667,-1,2,3953
667,1705,-1,2,3955
781,2772,-1,2,3961
868,2367,-1,2,3970
1559,1682,-1,2,3986
1559,3009,-1,2,3986
298,1566,-1,2,4004
1582,2479,-1,2,4016
542,1461,-1,2,4021
542,1489,-1,2,4021
542,1618,-1,2,4021
542,2828,-1,2,4023
2828,3036,-1,2,4025
1409,3036,-1,2,4027
1233,1601,-1,2,4036
427,1522,-1,2,4092
571,2307,-1,2,4115
571,2811,-1,2,4117
1656,2428,-1,2,4142
1744,2062,-1,2,4145
1636,1924,-1,2,4150
873,1012,-1,2,4167
493,878,-1,2,4198
493,1746,-1,2,4198
878,1688,-1,2,4198
1688,1746,-1,2,4198
1877,1957,-1,2,4199
529,2158,-1,2,4241
1447,2158,-1,2,4241
535,2311,-1,2,4263
535,3034,-1,2,4265
1851,2857,-1,2,4336
1549,2363,-1,2,4343
2363,2910,-1,2,4345
1138,1966,-1,2,4399
558,1979,-1,2,4423
859,1946,-1,2,4443
1196,1467,-1,2,4473
1480,2943,-1,2,4478
107,1443,-1,2,4489
1443,2134,-1,2,4491
1727,1967,-1,2,4517
1727,2426,-1,2,4517
1426,1967,-1,2,4519
1426,2426,-1,2,4519
1309,1496,-1,2,4591
236,1486,-1,2,4603
916,2100,-1,2,4612
734,916,-1,2,4614
432,734,-1,2,4616
312,2232,-1,2,4686
332,2232,-1,2,4686
1579,2229,-1,2,4689
495,544,-1,2,4746
819,3059,-1,2,4770
1540,1577,-1,2,4781
451,725,-1,2,4842
446,2889,-1,2,4859
626,1399,-1,2,4902
1750,2131,-1,2,4908
794,1750,-1,2,4910
1300,3002,-1,2,4968
1542,1564,-1,2,5058
676,1749,-1,2,5089
1801,2198,-1,2,5108
1422,2849,-1,2,5109
1189,1598,-1,2,5132
1280,2787,-1,2,5188
1558,2179,-1,2,5191
560,2292,-1,2,5205
561,1067,-1,2,5270
861,1361,-1,2,5387
861,2034,-1,2,5387
1303,1465,-1,2,5394
1473,1751,-1,2,5469
657,2357,-1,2,5562
1718,2357,-1,2,5562
1680,1743,-1,2,5660
768,1360,-1,2,5794
797,1747,-1,2,5849
1163,2151,-1,2,6128
477,1596,-1,2,6154
1411,2167,-1,2,6332
1586,2167,-1,2,6334
500,896,-1,2,6641
1502,1888,-1,2,6709
821,1007,-1,2,6771
824,831,-1,2,6840
581,1451,-1,2,7361
581,1469,-1,2,7363
681,845,-1,2,7605
773,1393,-1,2,8114
792,837,-1,2,9119
1008,1027,-1,3,7
1008,1037,-1,3,7
1027,1041,-1,3,7
1027,1168,-1,3,7
1027,1195,-1,3,7
1037,1041,-1,3,7
1037,1168,-1,3,7
1037,1195,-1,3,7
1204,1318,-1,3,8
1053,1410,-1,3,9
1027,1338,-1,3,10
1027,1529,-1,3,10
1027,1702,-1,3,10
1037,1338,-1,3,10
1037,1529,-1,3,10
1037,1702,-1,3,10
960,1531,-1,3,19
960,2148,-1,3,22
1442,1710,-1,3,23
1090,2148,-1,3,25
1003,1442,-1,3,26
1090,1207,-1,3,28
1090,1424,-1,3,28
1038,1080,-1,3,30
1056,1080,-1,3,30
1080,1530,-1,3,30
1080,1256,-1,3,33
937,1256,-1,3,36
952,1057,-1,3,37
1057,1311,-1,3,37
1057,1460,-1,3,37
531,937,-1,3,39
937,955,-1,3,39
937,2726,-1,3,39
952,1028,-1,3,40
952,1943,-1,3,40
1028,1311,-1,3,40
1028,1460,-1,3,40
1311,1943,-1,3,40
1460,1943,-1,3,40
970,1055,-1,3,41
970,2578,-1,3,41
1055,1198,-1,3,41
1055,1235,-1,3,41
1198,2578,-1,3,41
1235,2578,-1,3,41
531,1097,-1,3,42
531,1807,-1,3,42
955,1097,-1,3,42
955,1807,-1,3,42
1097,2726,-1,3,42
1807,2726,-1,3,42
970,1036,-1,3,44
1036,1198,-1,3,44
1036,1235,-1,3,44
1036,1263,-1,3,47
1403,1497,-1,3,49
1263,1312,-1,3,50
1024,1307,-1,3,51
1076,1307,-1,3,51
621,1497,-1,3,52
1312,1363,-1,3,53
1312,3045,-1,3,53
1261,1307,-1,3,54
16,621,-1,3,55
621,1264,-1,3,55
1025,1363,-1,3,56
1025,3045,-1,3,56
1363,2093,-1,3,56
2093,3045,-1,3,56
1261,1262,-1,3,57
1261,1314,-1,3,57
16,1940,-1,3,58
1264,1940,-1,3,58
1025,1374,-1,3,59
1025,2002,-1,3,59
1025,2950,-1,3,59
1374,2093,-1,3,59
2002,2093,-1,3,59
2093,2950,-1,3,59
998,1374,-1,3,62
998,2002,-1,3,62
998,2950,-1,3,62
1206,1374,-1,3,62
1206,2002,-1,3,62
1206,2950,-1,3,62
1374,2202,-1,3,62
1374,3028,-1,3,62
2002,2202,-1,3,62
2002,3028,-1,3,62
2202,2950,-1,3,62
2950,3028,-1,3,62
998,1000,-1,3,65
998,1132,-1,3,65
998,1137,-1,3,65
998,1234,-1,3,65
1000,1206,-1,3,65
1000,2202,-1,3,65
1000,3028,-1,3,65
1132,1206,-1,3,65
1132,2202,-1,3,65
1132,3028,-1,3,65
1137,1206,-1,3,65
1137,2202,-1,3,65
1137,3028,-1,3,65
1206,1234,-1,3,65
1234,2202,-1,3,65
1234,3028,-1,3,65
925,2585,-1,3,66
2139,2585,-1,3,66
2585,2995,-1,3,66
380,1000,-1,3,68
380,1132,-1,3,68
380,1137,-1,3,68
380,1234,-1,3,68
1131,1613,-1,3,73
1131,2252,-1,3,73
1548,1613,-1,3,73
1548,2252,-1,3,73
1613,2196,-1,3,73
2196,2252,-1,3,73
1105,3070,-1,3,75
1122,3070,-1,3,75
1675,2246,-1,3,77
2246,2712,-1,3,77
641,1675,-1,3,80
641,2712,-1,3,80
1675,2497,-1,3,80
2497,2712,-1,3,80
956,1059,-1,3,84
956,1834,-1,3,84
1059,1639,-1,3,84
1639,1834,-1,3,84
1205,1293,-1,3,85
1205,1401,-1,3,85
1293,1407,-1,3,85
1293,2447,-1,3,85
1401,1407,-1,3,85
1401,2447,-1,3,85
1059,1199,-1,3,87
1059,1226,-1,3,87
1059,2116,-1,3,87
1199,1834,-1,3,87
1226,1834,-1,3,87
1834,2116,-1,3,87
1293,2421,-1,3,88
1401,2421,-1,3,88
1141,1199,-1,3,90
1141,1226,-1,3,90
1141,2116,-1,3,90
1199,1578,-1,3,90
1226,1578,-1,3,90
1578,2116,-1,3,90
1005,2421,-1,3,91
1341,2227,-1,3,92
1341,3073,-1,3,92
1005,1186,-1,3,94
1341,1974,-1,3,95
992,1974,-1,3,98
1208,1974,-1,3,98
642,992,-1,3,101
642,1208,-1,3,101
932,992,-1,3,101
932,1208,-1,3,101
992,993,-1,3,101
992,1202,-1,3,101
992,1539,-1,3,101
992,2656,-1,3,101
993,1208,-1,3,101
1202,1208,-1,3,101
1208,1539,-1,3,101
1208,2656,-1,3,101
1432,2249,-1,3,103
642,1192,-1,3,104
642,2527,-1,3,104
932,1192,-1,3,104
932,2527,-1,3,104
993,1192,-1,3,104
993,2527,-1,3,104
1192,1202,-1,3,104
1192,1539,-1,3,104
1192,2656,-1,3,104
1202,2527,-1,3,104
1539,2527,-1,3,104
2527,2656,-1,3,104
1088,1611,-1,3,105
1611,1760,-1,3,105
1611,2441,-1,3,105
324,1192,-1,3,107
324,2527,-1,3,107
1182,1192,-1,3,107
1182,2527,-1,3,107
1192,1269,-1,3,107
1192,2958,-1,3,107
1269,2527,-1,3,107
2527,2958,-1,3,107
1088,1383,-1,3,108
1383,1760,-1,3,108
1383,2441,-1,3,108
324,1909,-1,3,110
1182,1909,-1,3,110
1269,1909,-1,3,110
1909,2958,-1,3,110
1383,2302,-1,3,111
1660,2302,-1,3,114
968,1583,-1,3,115
1048,1583,-1,3,115
1583,2706,-1,3,115
1660,1670,-1,3,117
968,1908,-1,3,118
968,2016,-1,3,118
968,2180,-1,3,118
1048,1908,-1,3,118
1048,2016,-1,3,118
1048,2180,-1,3,118
1908,2706,-1,3,118
2016,2706,-1,3,118
2180,2706,-1,3,118
1631,2244,-1,3,119
1631,2963,-1,3,119
2064,2244,-1,3,119
2064,2963,-1,3,119
2244,2848,-1,3,119
2848,2963,-1,3,119
1670,2843,-1,3,120
1597,1908,-1,3,121
1597,2016,-1,3,121
